id,posicao,apelido,clube,posicao,ultima_pontuacao,status,FD,G,CA,FC,FS,DD,GS,PP,SG,CV,FT,A,PE,RB,DP,I,FF
78991,431,Moisés Ribeiro,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84703,432,Niltinho,Chapecoense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71631,433,Weverton,Atlético-PR,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85069,434,Renan Paulino,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71709,435,Cuéllar,Flamengo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71571,436,Fernando Miguel,Vitória,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79887,437,Fabiano,Palmeiras,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85083,438,Vinicius Silvestre,Palmeiras,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84718,439,Denilson,Avaí,Atacante,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78856,440,Marcão Silva,Atlético-GO,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71704,441,Manga Escobar,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71724,442,Agenor,Sport,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78994,443,Eduardo Henrique,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88539,444,João Vitor ,Atlético-GO,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79892,445,Nenén,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71719,446,Elton,Ponte Preta,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84847,447,Luan Peres ,Ponte Preta,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88651,448,Vinícius Tanque,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85149,449,Ronaldo,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89150,450,Jean,Vasco,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85211,451,Thalles,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71892,452,Wellington Silva,Bahia,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84851,453,Lucas Cândido,Atlético-MG,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88667,454,Igor,Sport,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78855,455,Thiago Santos,Palmeiras,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79035,456,Luiz Felipe,Santos,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79041,457,Thomaz,São Paulo,Meia,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,458,Robert ,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84855,459,Raul Prata,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71818,460,Bruno Grassi,Grêmio,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89156,461,Nathan,Chapecoense,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79066,462,Alex Muralha,Flamengo,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71920,463,Michel ,Grêmio,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79193,464,Abuda,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79334,465,Ricardo Silva,Atlético-GO,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79578,466,Sassá,Botafogo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79553,467,Mansur,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84927,468,Dodô,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79042,469,Tiago ,Bahia,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79701,470,Lucas Silva,Cruzeiro,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84993,471,Fabrício Baiano,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84926,472,Yago,Atlético-MG,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85040,473,Gabriel Xavier,Vitória,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79702,474,Antônio Carlos ,Palmeiras,Zagueiro,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89190,475,Judivan ,Cruzeiro,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85241,476,Yerry Mina,Palmeiras,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89227,477,Balbino,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85300,478,Berrío ,Flamengo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85425,479,João Paulo,Santos,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91917,480,Silva,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85004,481,Marcos Felipe ,Fluminense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,482,João Pedro ,Chapecoense,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91664,483,Adryelson,Sport,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89253,484,Andreazzi,Botafogo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85418,485,Uilson,Atlético-MG,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260,486,Lucas Perri,São Paulo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85423,487,Valdívia,Atlético-MG,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79437,488,Roger Machado ,Atlético-MG,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91714,489,Marciel,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89285,490,Matheus Sales,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91715,491,Matheus Cassini,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91687,492,João Pedro,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85591,493,Artur,Ponte Preta,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91264,494,Matheus Savio,Flamengo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85626,495,Léo,Fluminense,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91808,496,Caíque França,Corinthians,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85629,497,Daniel,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85586,498,Jonas,Coritiba,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89341,499,Nicolas Careca,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91388,500,Rodrigo Ramos,Coritiba,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91815,501,Nogueira,Fluminense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91359,502,Bruno Bispo,Vitória,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86143,503,Wanderson,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91866,504,Zé Ivaldo,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91519,505,Kazim,Corinthians,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89342,506,Caju,Santos,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89898,507,Róger Guedes,Palmeiras,Atacante,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93787,508,Andrey,Vasco,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91842,509,Breno,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91973,510,Lucas Marques,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89637,511,Thiago Maia,Santos,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85931,512,Hyoran,Palmeiras,Meia,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91972,513,João Paulo,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92078,514,Wallace,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,515,Saulo,Botafogo,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91318,516,João Paulo Sanches,Atlético-GO,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86120,517,Borja,Palmeiras,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92057,518,Gabriel Félix,Vasco,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89343,519,Júnior Tavares,São Paulo,Lateral,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89493,520,Igor Rabello,Botafogo,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92630,521,Claudinho,Ponte Preta,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86740,522,João Lucas,Ponte Preta,Lateral,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89693,523,Leonan,Atlético-MG,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86757,524,Everton,Grêmio,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84848,525,Erik,Palmeiras,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92662,526,Denilson,Grêmio,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93108,527,Mateus Vital,Vasco,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86760,528,Lucas Macanhan,Atlético-PR,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92614,529,Rafaelson,Vitória,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93551,530,Igor,Atlético-GO,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89695,531,Iury,Avaí,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92981,532,Ronaldo,Flamengo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93146,533,Yan,Palmeiras,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89885,534,Leandrinho,Botafogo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86759,535,Luan,Grêmio,Atacante,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89924,536,Bruno Ramires,Vitória,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93151,537,Thiago Santos,Flamengo,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93153,538,Pachequinho,Coritiba,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89676,539,Nickson,Cruzeiro,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93746,540,Lenis,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86764,541,Sidcley,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93282,542,Fábio,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92081,543,Richarlison ,Fluminense,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89815,544,Gustavo Ferrareis,Bahia,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92085,545,Giovanny ,Atlético-PR,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93785,546,Alan Cardoso,Vasco,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86323,547,Walterson,Atlético-GO,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93369,548,Rodrigo Becão,Bahia,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89696,549,Romulo,Avaí,Atacante,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93368,550,Lucas Veríssimo,Santos,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92084,551,Mário,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86410,552,Victor Luis,Botafogo,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92128,553,Luis Henrique,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86765,554,Bruno Mota,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93378,555,Augusto,Palmeiras,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89871,556,Pisculichi,Vitória,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86411,557,Breno Lopes,Atlético-GO,Lateral,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92180,558,Jair Ventura,Botafogo,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86776,559,Jordi,Vasco,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92182,560,Juninho,Palmeiras,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86485,561,Keno,Palmeiras,Atacante,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89694,562,James Dean,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89839,563,Andres Chavez,São Paulo,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89930,564,Andrigo,Atlético-GO,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86766,565,Matheus Rossetto,Atlético-PR,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86227,566,Morato,São Paulo,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86797,567,Raniel,Cruzeiro,Atacante,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86932,568,Gustavo,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92191,569,Léo Jabá,Corinthians,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90031,570,Mendoza,Bahia,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86486,571,Milton Mendes,Vasco,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93788,572,Evander,Vasco,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93414,573,Joel Carli,Botafogo,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93789,574,Caio Monteiro,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86783,575,Henrique Gelain,Coritiba,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86861,576,Vinicius,Vitória,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90061,577,Bruno Pacheco,Atlético-GO,Lateral,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86863,578,Luiz Otávio ,Chapecoense,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37281,579,Mano Menezes,Cruzeiro,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92193,580,Ravanelli,Ponte Preta,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86508,581,Jandrei,Chapecoense,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86935,582,Rodrigo,Sport,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94003,583,Scalon,Chapecoense,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90285,584,Bruno Henrique,Santos,Atacante,0,Suspenso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86859,585,José Welison,Vitória,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94004,586,Andrei Alba,Chapecoense,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93797,587,Marcinho,Botafogo,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89976,588,Geferson,Vitória,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93846,589,Rafael Fachin,Coritiba,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93882,590,Cleiton,Atlético-MG,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86970,591,Eduardo Gabriel,Atlético-GO,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93869,592,Lucas França,Cruzeiro,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86874,593,Capa,Avaí,Lateral,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94045,594,Diego Gomes,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86974,595,Caio César,Avaí,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38508,596,Eder Luis,Vasco,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86973,597,Léo Gomes,Grêmio,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93986,598,Salazar,Avaí,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86972,599,Emerson Santos,Botafogo,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90399,600,Fernandes,Botafogo,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94044,601,John Victor,Santos,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87008,602,Léo,Grêmio,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99035,603,Pedro Vitor,Sport,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90366,604,Luiz Fernando ,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90406,605,Crysan,Atlético-PR,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90444,606,Moisés,Corinthians,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90302,607,Pedro Rocha,Grêmio,Atacante,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86519,608,Everton Felipe,Sport,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90309,609,David,Vitória,Atacante,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37607,610,Michel Bastos,Palmeiras,Meia,0,Dúvida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92207,611,Caíque,Vitória,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37604,612,Paulo André,Atlético-PR,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86686,613,Tchê Tchê,Palmeiras,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92438,614,Matheus Phillipe,Fluminense,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37623,615,Rafael Marques,Vasco,Zagueiro,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92497,616,Douglas,Fluminense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38523,617,Edílson,Grêmio,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92501,618,Lucas Lovat,Avaí,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90535,619,Alex,Cruzeiro,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90290,620,Jailson,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37306,621,Gilson Kleina,Ponte Preta,Técnico,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90933,622,Jean,Bahia,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37657,623,Edu Dracena,Palmeiras,Zagueiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90532,624,Arthur,Grêmio,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90303,625,Lincoln,Grêmio,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37645,626,Marcelo Mattos,Vasco,Meia,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90531,627,Raul,Grêmio,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37656,628,Fábio,Cruzeiro,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37662,629,Jonathan,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37608,630,Cristian,Corinthians,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90566,631,Rafael Longuine,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91001,632,Evandro,Sport,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86713,633,Jonathan,Atlético-GO,Lateral,0,Contundido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37646,634,Betão,Avaí,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90634,635,Lucas Mineiro,Chapecoense,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37705,636,Juan,Avaí,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90569,637,Yuri,Santos,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37674,638,Wagner,Vasco,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90587,639,Cascardo,Atlético-PR,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37644,640,Rodrigo,Ponte Preta,Zagueiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92574,641,Kaio,Grêmio,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90651,642,Rodrigão,Santos,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91101,643,Ronaldo,Vitória,Goleiro,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37663,644,Julio Cesar,Vasco,Lateral,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37688,645,Cícero,São Paulo,Meia,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37673,646,Alecsandro,Coritiba,Atacante,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90715,647,Luiz Fernando ,Atlético-GO,Meia,0,Nulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38140,648,Fernando Prass,Palmeiras,Goleiro,0,Provável,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
